total_orders,avg_order_value,total_spend,recency_days,customer_tenure_days,orders_last_30d,orders_last_60d,orders_last_90d,avg_discount,discount_usage_rate,avg_kpt,avg_rider_wait,avg_distance,churn
1,3973.2,3973.2,17,0,1.0,1.0,1.0,0.0,0.0,19.62,9.4,10.0,0
1,607.95,607.95,109,0,0.0,0.0,0.0,0.0,0.0,12.53,3.4,2.0,1
1,463.05,463.05,76,0,0.0,0.0,1.0,174.0,1.0,26.67,2.0,2.0,1
6,650.475,3902.85,11,137,1.0,2.0,3.0,51.666666666666664,0.16666666666666666,19.786666666666665,2.9166666666666665,2.1666666666666665,0
1,668.85,668.85,110,0,0.0,0.0,0.0,112.0,1.0,17.15,4.4,2.0,1
1,913.5,913.5,87,0,0.0,0.0,1.0,175.0,1.0,14.43,6.0,4.0,1
1,710.06,710.06,54,0,0.0,1.0,1.0,190.75,1.0,22.2,1.6,8.0,1
1,1528.8,1528.8,40,0,0.0,1.0,1.0,270.0,1.0,16.15,1.2,6.0,1
1,855.57,855.57,28,0,1.0,1.0,1.0,127.17,1.0,20.03,5.9,2.0,0
2,749.175,1498.35,18,73,1.0,1.0,1.0,95.0,1.0,16.08,4.05,9.0,0
1,607.95,607.95,117,0,0.0,0.0,0.0,0.0,0.0,25.47,3.4,3.0,1
1,434.7,434.7,104,0,0.0,0.0,0.0,100.0,1.0,20.3,0.2,1.0,1
1,325.5,325.5,48,0,0.0,1.0,1.0,310.0,1.0,14.93,9.9,1.0,1
2,1188.6,2377.2,17,104,1.0,1.0,1.0,100.0,0.5,14.84,3.85,4.0,0
1,1379.7,1379.7,20,0,1.0,1.0,1.0,0.0,0.0,16.75,0.5,1.0,0
5,825.0799999999999,4125.4,19,32,1.0,5.0,5.0,139.20999999999998,0.8,23.428,5.14,4.4,0
2,1045.26,2090.52,37,9,0.0,2.0,2.0,93.015,0.5,16.84,2.0,9.0,1
3,411.25,1233.75,132,11,0.0,0.0,0.0,168.33333333333334,1.0,17.34,1.5333333333333332,2.0,1
3,274.75,824.25,49,102,0.0,1.0,1.0,90.0,1.0,15.166666666666666,4.933333333333334,1.0,1
1,1162.35,1162.35,108,0,0.0,0.0,0.0,0.0,0.0,18.82,15.1,9.0,1
1,271.95,271.95,42,0,0.0,1.0,1.0,90.0,1.0,15.68,0.2,4.0,1
1,544.95,544.95,4,0,1.0,1.0,1.0,90.0,1.0,11.55,3.9,2.0,0
1,974.4,974.4,116,0,0.0,0.0,0.0,200.0,1.0,13.58,4.4,1.0,1
1,987.84,987.84,66,0,0.0,0.0,1.0,196.2,1.0,17.12,12.4,7.0,1
1,775.95,775.95,117,0,0.0,0.0,0.0,99.0,1.0,13.28,1.4,2.0,1
2,932.9250000000001,1865.8500000000001,94,34,0.0,0.0,0.0,0.0,0.0,24.14,5.85,10.0,1
1,1026.9,1026.9,37,0,0.0,1.0,1.0,200.0,1.0,17.82,0.6,1.0,1
1,691.95,691.95,69,0,0.0,0.0,1.0,0.0,0.0,19.3,0.6,2.0,1
1,323.4,323.4,83,0,0.0,0.0,1.0,100.0,1.0,8.32,0.4,3.0,1
2,1341.375,2682.75,83,6,0.0,0.0,1.0,150.0,1.0,16.865,1.35,1.0,1
1,736.0,736.0,105,0,0.0,0.0,0.0,159.9,1.0,15.53,3.3,4.0,1
1,325.5,325.5,35,0,0.0,1.0,1.0,0.0,0.0,15.3,0.9,2.0,1
1,1358.7,1358.7,97,0,0.0,0.0,0.0,200.0,1.0,21.3,0.3,1.0,1
1,606.9,606.9,98,0,0.0,0.0,0.0,100.0,1.0,11.1,1.0,0.5,1
1,220.5,220.5,79,0,0.0,0.0,1.0,100.0,1.0,12.15,0.9,1.0,1
1,585.9,585.9,121,0,0.0,0.0,0.0,120.0,1.0,14.65,5.1,1.0,1
1,298.73,298.73,18,0,1.0,1.0,1.0,284.5,1.0,12.63,0.3,4.0,0
1,392.18,392.18,46,0,0.0,1.0,1.0,373.5,1.0,17.77,9.9,3.0,1
1,392.18,392.18,57,0,0.0,1.0,1.0,373.5,1.0,19.1,14.4,2.0,1
4,453.6,1814.4,36,90,0.0,2.0,2.0,49.5,0.5,14.8225,6.3,5.0,1
1,586.43,586.43,55,0,0.0,1.0,1.0,299.5,1.0,13.78,4.0,5.0,1
1,250.95,250.95,36,0,0.0,1.0,1.0,0.0,0.0,10.1,0.4,1.0,1
1,691.95,691.95,129,0,0.0,0.0,0.0,0.0,0.0,26.92,6.6,9.0,1
5,679.932,3399.6600000000003,23,110,1.0,3.0,3.0,20.0,0.2,21.607999999999997,8.6,9.0,0
1,1740.9,1740.9,48,0,0.0,1.0,1.0,0.0,0.0,0.4,9.0,9.0,1
5,548.3100000000001,2741.55,6,66,2.0,3.0,5.0,38.0,0.4,11.766,0.72,3.6,0
5,313.95,1569.75,0,141,3.0,3.0,4.0,103.0,0.6,14.834,0.9199999999999999,4.0,0
5,400.26,2001.3,37,115,0.0,1.0,3.0,39.6,0.4,17.988,2.9,6.0,1
1,481.95,481.95,84,0,0.0,0.0,1.0,0.0,0.0,11.78,0.6,3.0,1
1,762.14,762.14,64,0,0.0,0.0,1.0,0.0,0.0,19.25,2.5,0.5,1
1,145.95,145.95,88,0,0.0,0.0,1.0,100.0,1.0,16.03,2.2,1.0,1
1,271.95,271.95,36,0,0.0,1.0,1.0,0.0,0.0,19.25,5.3,4.0,1
3,653.1,1959.3000000000002,30,34,0.0,2.0,3.0,63.333333333333336,0.6666666666666666,17.976666666666667,0.6,4.0,0
1,1051.05,1051.05,16,0,1.0,1.0,1.0,157.0,1.0,19.65,9.4,3.0,0
4,684.8625,2739.45,34,72,0.0,1.0,3.0,440.25,0.25,18.877499999999998,5.5,4.0,1
1,262.5,262.5,127,0,0.0,0.0,0.0,99.0,1.0,14.2,5.2,2.0,1
1,1151.85,1151.85,69,0,0.0,0.0,1.0,0.0,0.0,28.22,23.1,9.0,1
9,686.1166666666667,6175.05,6,140,2.0,3.0,5.0,0.0,0.0,20.813333333333333,5.766666666666667,4.0,0
1,845.25,845.25,41,0,0.0,1.0,1.0,90.0,1.0,20.18,4.0,4.0,1
2,441.0,882.0,87,0,0.0,0.0,2.0,0.0,0.0,21.5,3.55,15.0,1
1,628.95,628.95,118,0,0.0,0.0,0.0,0.0,0.0,12.95,8.0,12.0,1
4,262.5,1050.0,98,38,0.0,0.0,0.0,60.0,0.75,15.2475,3.4,5.0,1
1,367.5,367.5,141,0,0.0,0.0,0.0,99.0,1.0,15.18,6.4,5.0,1
1,220.5,220.5,95,0,0.0,0.0,0.0,100.0,1.0,17.07,1.5,4.0,1
1,741.3,741.3,152,0,0.0,0.0,0.0,93.0,1.0,19.95,1.4,7.0,1
3,1185.45,3556.35,13,138,1.0,1.0,1.0,158.0,1.0,17.173333333333332,7.6000000000000005,5.0,0
1,325.5,325.5,112,0,0.0,0.0,0.0,0.0,0.0,20.28,4.0,3.0,1
2,737.625,1475.25,84,20,0.0,0.0,1.0,56.0,0.5,23.895,1.25,2.0,1
2,502.95,1005.9,69,77,0.0,0.0,1.0,0.0,0.0,28.849999999999998,11.65,5.0,1
1,550.2,550.2,121,0,0.0,0.0,0.0,80.0,1.0,17.62,12.8,2.0,1
1,471.45,471.45,48,0,0.0,1.0,1.0,0.0,0.0,15.32,4.4,12.0,1
1,576.45,576.45,126,0,0.0,0.0,0.0,100.0,1.0,9.97,2.5,19.0,1
1,147.0,147.0,121,0,0.0,0.0,0.0,99.0,1.0,10.6,2.8,2.0,1
1,565.95,565.95,24,0,1.0,1.0,1.0,90.0,1.0,12.02,0.2,5.0,0
2,534.975,1069.95,69,12,0.0,0.0,2.0,0.0,0.0,15.959999999999999,4.25,7.0,1
1,748.65,748.65,102,0,0.0,0.0,0.0,175.0,1.0,15.33,1.2,6.0,1
2,1289.9,2579.8,61,80,0.0,0.0,1.0,268.025,1.0,12.85,4.6000000000000005,7.0,1
1,4020.98,4020.98,62,0,0.0,0.0,1.0,425.5,1.0,18.27,2.5,6.0,1
1,835.8,835.8,108,0,0.0,0.0,0.0,200.0,1.0,21.78,11.8,2.0,1
7,856.9557142857144,5998.6900000000005,7,137,1.0,1.0,4.0,62.708571428571425,0.5714285714285714,21.888571428571428,6.371428571428572,6.0,0
3,942.9,2828.7,92,25,0.0,0.0,0.0,126.66666666666667,0.6666666666666666,15.926666666666668,6.733333333333333,2.0,1
1,1760.85,1760.85,41,0,0.0,1.0,1.0,270.0,1.0,16.63,0.4,1.0,1
2,790.6500000000001,1581.3000000000002,58,70,0.0,1.0,1.0,78.5,0.5,8.415,3.95,6.5,1
1,510.3,510.3,141,0,0.0,0.0,0.0,93.0,1.0,12.28,0.6,3.0,1
1,288.75,288.75,146,0,0.0,0.0,0.0,80.0,1.0,19.5,5.9,3.0,1
1,261.45,261.45,137,0,0.0,0.0,0.0,100.0,1.0,10.87,0.7,7.0,1
2,686.175,1372.35,130,11,0.0,0.0,0.0,105.5,1.0,14.6,3.1500000000000004,1.0,1
1,408.45,408.45,78,0,0.0,0.0,1.0,100.0,1.0,16.17,5.2,0.5,1
1,351.75,351.75,127,0,0.0,0.0,0.0,100.0,1.0,12.67,0.4,3.0,1
1,1005.9,1005.9,92,0,0.0,0.0,0.0,100.0,1.0,15.57,0.3,6.0,1
1,592.2,592.2,13,0,1.0,1.0,1.0,120.0,1.0,17.28,1.6,3.0,0
1,366.45,366.45,30,0,0.0,1.0,1.0,0.0,0.0,14.82,0.2,5.0,0
1,576.45,576.45,89,0,0.0,0.0,1.0,100.0,1.0,11.83,2.6,2.0,1
1,502.95,502.95,139,0,0.0,0.0,0.0,0.0,0.0,14.83,10.5,2.0,1
1,585.9,585.9,107,0,0.0,0.0,0.0,100.0,1.0,14.32,6.6,9.0,1
3,450.09999999999997,1350.3,34,57,0.0,1.0,2.0,82.66666666666667,1.0,12.773333333333333,1.2333333333333334,9.0,1
1,366.45,366.45,139,0,0.0,0.0,0.0,100.0,1.0,7.72,0.5,12.0,1
1,166.95,166.95,105,0,0.0,0.0,0.0,100.0,1.0,9.78,5.5,0.5,1
1,1270.84,1270.84,39,0,0.0,1.0,1.0,265.68,1.0,26.52,7.4,7.0,1
1,441.0,441.0,79,0,0.0,0.0,1.0,0.0,0.0,14.47,0.7,7.0,1
1,651.0,651.0,127,0,0.0,0.0,0.0,90.0,1.0,23.9,15.4,6.0,1
2,660.45,1320.9,69,70,0.0,0.0,1.0,0.0,0.0,19.765,0.4,2.0,1
1,325.5,325.5,104,0,0.0,0.0,0.0,310.0,1.0,15.75,0.8,1.0,1
6,356.125,2136.75,1,11,6.0,6.0,6.0,26.666666666666668,0.3333333333333333,10.493333333333334,1.2666666666666666,1.0,0
2,1146.025,2292.05,64,54,0.0,0.0,1.0,149.55,0.5,19.595,11.55,6.0,1
1,208.95,208.95,104,0,0.0,0.0,0.0,100.0,1.0,23.93,13.4,1.0,1
3,462.0,1386.0,4,71,1.0,1.0,3.0,53.333333333333336,0.6666666666666666,19.726666666666667,4.433333333333334,3.0,0
2,282.45,564.9,49,3,0.0,2.0,2.0,0.0,0.0,8.584999999999999,3.65,0.5,1
1,682.5,682.5,93,0,0.0,0.0,0.0,175.0,1.0,35.44,11.2,4.0,1
6,493.46000000000004,2960.76,0,48,3.0,6.0,6.0,46.538333333333334,0.5,18.916666666666668,1.9833333333333332,2.0,0
1,889.35,889.35,143,0,0.0,0.0,0.0,200.0,1.0,20.72,1.3,17.0,1
2,241.5,483.0,84,67,0.0,0.0,1.0,80.0,1.0,20.71,3.2,1.0,1
1,848.4,848.4,13,0,1.0,1.0,1.0,120.0,1.0,20.92,0.7,1.0,0
1,691.95,691.95,77,0,0.0,0.0,1.0,0.0,0.0,15.92,3.5,4.0,1
1,2948.18,2948.18,22,0,1.0,1.0,1.0,438.21,1.0,29.15,8.7,4.0,0
1,628.95,628.95,59,0,0.0,1.0,1.0,0.0,0.0,15.78,6.0,2.0,1
3,565.95,1697.8500000000001,1,57,1.0,3.0,3.0,203.0,0.3333333333333333,14.673333333333332,5.6000000000000005,3.0,0
2,886.905,1773.81,7,62,1.0,1.0,2.0,148.32999999999998,1.0,17.43,3.85,1.0,0
1,901.95,901.95,6,0,1.0,1.0,1.0,0.0,0.0,16.18,0.4,1.0,0
3,325.5,976.5,119,31,0.0,0.0,0.0,80.0,1.0,11.256666666666666,2.1999999999999997,3.0,1
1,860.11,860.11,31,0,0.0,1.0,1.0,127.85,1.0,21.42,11.2,4.0,1
1,334.95,334.95,114,0,0.0,0.0,0.0,0.0,0.0,14.28,7.9,1.0,1
1,628.95,628.95,134,0,0.0,0.0,0.0,0.0,0.0,16.65,4.6,2.0,1
2,401.625,803.25,2,0,2.0,2.0,2.0,80.0,1.0,12.89,4.15,0.5,0
4,611.495,2445.98,19,86,1.0,1.0,3.0,81.125,0.25,17.355,5.0,2.0,0
1,207.9,207.9,129,0,0.0,0.0,0.0,100.0,1.0,15.54,1.7,7.0,1
5,411.70599999999996,2058.5299999999997,37,109,0.0,1.0,3.0,88.9,0.6,16.772,8.68,3.0,1
1,418.95,418.95,147,0,0.0,0.0,0.0,0.0,0.0,15.05,2.0,8.0,1
1,1110.9,1110.9,97,0,0.0,0.0,0.0,0.0,0.0,16.6,6.5,5.0,1
2,303.45,606.9,82,62,0.0,0.0,1.0,100.0,1.0,11.190000000000001,0.75,3.0,1
2,231.0,462.0,94,1,0.0,0.0,0.0,90.0,1.0,13.91,1.7,5.0,1
1,418.95,418.95,78,0,0.0,0.0,1.0,100.0,1.0,10.52,0.8,2.0,1
1,572.25,572.25,57,0,0.0,1.0,1.0,90.0,1.0,12.88,8.4,3.0,1
60,462.79883333333333,27767.93,1,146,11.0,35.0,54.0,50.72266666666667,0.5833333333333334,12.519666666666666,3.49,2.966666666666667,0
1,534.45,534.45,31,0,0.0,1.0,1.0,90.0,1.0,16.9,17.6,3.0,1
1,345.5,345.5,92,0,0.0,0.0,0.0,100.0,1.0,12.88,9.0,4.0,1
1,198.45,198.45,79,0,0.0,0.0,1.0,100.0,1.0,10.7,0.2,5.0,1
1,743.65,743.65,47,0,0.0,1.0,1.0,199.76,1.0,16.93,1.8,1.0,1
1,502.95,502.95,77,0,0.0,0.0,1.0,0.0,0.0,16.47,1.9,2.0,1
3,453.90333333333336,1361.71,30,44,0.0,1.0,3.0,128.71,1.0,16.87333333333333,8.299999999999999,3.0,0
1,1319.85,1319.85,90,0,0.0,0.0,0.0,180.0,1.0,16.55,13.5,2.0,1
2,549.1500000000001,1098.3000000000002,118,25,0.0,0.0,0.0,56.0,0.5,30.525,7.199999999999999,2.0,1
2,1454.775,2909.55,80,16,0.0,0.0,1.0,50.0,0.5,21.560000000000002,6.75,4.0,1
1,221.55,221.55,123,0,0.0,0.0,0.0,99.0,1.0,12.73,3.1,3.0,1
5,493.5,2467.5,3,124,3.0,4.0,4.0,0.0,0.0,16.881999999999998,1.4200000000000002,1.0,0
1,220.5,220.5,70,0,0.0,0.0,1.0,100.0,1.0,24.08,15.4,2.0,1
1,345.45,345.45,15,0,1.0,1.0,1.0,0.0,0.0,10.48,0.5,10.0,0
1,547.16,547.16,54,0,0.0,1.0,1.0,57.9,1.0,13.95,0.9,6.0,1
1,535.5,535.5,136,0,0.0,0.0,0.0,99.0,1.0,10.4,1.1,2.0,1
2,740.94,1481.88,34,1,0.0,2.0,2.0,0.0,0.0,20.275,1.6500000000000001,15.0,1
1,681.45,681.45,72,0,0.0,0.0,1.0,0.0,0.0,20.72,2.5,3.0,1
1,355.95,355.95,41,0,0.0,1.0,1.0,339.0,1.0,12.32,0.7,0.5,1
1,682.5,682.5,28,0,1.0,1.0,1.0,0.0,0.0,19.23,0.4,1.0,0
1,653.94,653.94,13,0,1.0,1.0,1.0,97.2,1.0,23.4,13.1,3.0,0
2,756.0,1512.0,11,64,1.0,1.0,2.0,282.0,1.0,15.275,4.25,1.0,0
1,221.55,221.55,77,0,0.0,0.0,1.0,99.0,1.0,11.95,0.5,1.0,1
1,555.45,555.45,9,0,1.0,1.0,1.0,120.0,1.0,8.62,1.3,9.0,0
2,727.15,1454.3,73,73,0.0,0.0,1.0,150.0,1.0,14.965,5.0,1.0,1
1,666.75,666.75,49,0,0.0,1.0,1.0,0.0,0.0,22.62,13.5,9.0,1
1,897.75,897.75,132,0,0.0,0.0,0.0,93.0,1.0,18.9,5.2,18.0,1
2,733.95,1467.9,62,68,0.0,0.0,1.0,0.0,0.0,12.135,3.0500000000000003,10.0,1
1,1404.9,1404.9,68,0,0.0,0.0,1.0,0.0,0.0,32.58,4.0,5.0,1
1,660.45,660.45,48,0,0.0,1.0,1.0,0.0,0.0,16.35,2.1,2.0,1
1,257.25,257.25,123,0,0.0,0.0,0.0,80.0,1.0,14.03,0.4,3.0,1
2,533.4000000000001,1066.8000000000002,5,3,2.0,2.0,2.0,60.0,0.5,10.92,2.3,7.0,0
1,995.4,995.4,93,0,0.0,0.0,0.0,180.0,1.0,31.97,8.7,4.0,1
1,1475.25,1475.25,148,0,0.0,0.0,0.0,93.0,1.0,19.68,1.6,1.0,1
2,921.9000000000001,1843.8000000000002,37,15,0.0,2.0,2.0,0.0,0.0,15.89,8.5,1.5,1
1,209.48,209.48,14,0,1.0,1.0,1.0,199.5,1.0,8.53,3.1,5.0,0
4,674.3625,2697.45,5,140,1.0,1.0,1.0,84.0,0.75,14.3425,2.475,4.75,0
6,371.7,2230.2,87,26,0.0,0.0,1.0,33.333333333333336,0.3333333333333333,14.306666666666667,3.316666666666667,2.0,1
3,661.5,1984.5,69,79,0.0,0.0,1.0,253.33333333333334,0.6666666666666666,19.32,9.0,1.0,1
1,624.75,624.75,139,0,0.0,0.0,0.0,175.0,1.0,58.78,24.8,4.0,1
1,702.99,702.99,20,0,1.0,1.0,1.0,104.49,1.0,14.95,0.8,2.0,0
1,1001.7,1001.7,136,0,0.0,0.0,0.0,93.0,1.0,22.62,16.8,2.0,1
2,641.925,1283.85,29,43,1.0,1.0,2.0,134.145,1.0,18.335,2.8,6.0,0
5,760.4300000000001,3802.15,102,27,0.0,0.0,0.0,0.0,0.0,21.182,6.74,1.0,1
1,1403.85,1403.85,44,0,0.0,1.0,1.0,270.0,1.0,22.4,1.2,3.0,1
1,628.95,628.95,62,0,0.0,0.0,1.0,0.0,0.0,14.08,6.1,3.0,1
1,691.95,691.95,118,0,0.0,0.0,0.0,0.0,0.0,17.53,6.5,1.0,1
1,672.11,672.11,14,0,1.0,1.0,1.0,99.9,1.0,18.92,6.8,10.0,0
1,372.75,372.75,8,0,1.0,1.0,1.0,80.0,1.0,9.47,0.2,2.0,0
1,282.45,282.45,13,0,1.0,1.0,1.0,0.0,0.0,9.62,5.9,10.0,0
1,716.31,716.31,66,0,0.0,0.0,1.0,175.8,1.0,21.27,13.1,1.0,1
2,492.975,985.95,112,5,0.0,0.0,0.0,49.5,0.5,11.434999999999999,4.0,5.0,1
1,334.95,334.95,139,0,0.0,0.0,0.0,0.0,0.0,15.77,0.7,6.0,1
3,704.9,2114.7,59,66,0.0,1.0,2.0,100.0,0.6666666666666666,19.796666666666667,7.0,6.0,1
1,584.85,584.85,111,0,0.0,0.0,0.0,0.0,0.0,12.28,0.8,3.0,1
3,234.15,702.45,84,68,0.0,0.0,1.0,66.0,0.6666666666666666,15.283333333333333,2.933333333333333,4.0,1
1,753.9,753.9,70,0,0.0,0.0,1.0,0.0,0.0,14.18,5.6,1.0,1
1,2045.4,2045.4,117,0,0.0,0.0,0.0,0.0,0.0,26.2,14.8,2.0,1
3,1983.62,5950.86,13,35,1.0,3.0,3.0,532.84,1.0,26.906666666666666,1.2333333333333334,3.3333333333333335,0
1,741.3,741.3,142,0,0.0,0.0,0.0,93.0,1.0,15.65,1.5,3.0,1
1,576.45,576.45,59,0,0.0,1.0,1.0,0.0,0.0,12.52,6.7,3.0,1
1,1848.0,1848.0,4,0,1.0,1.0,1.0,0.0,0.0,25.93,12.0,3.0,0
5,596.82,2984.1000000000004,36,95,0.0,2.0,3.0,38.6,0.4,14.982,3.9,3.0,1
1,345.45,345.45,59,0,0.0,1.0,1.0,0.0,0.0,22.3,10.9,5.0,1
2,1131.01,2262.02,63,63,0.0,0.0,1.0,300.35,1.0,20.11,1.5,8.0,1
2,973.3499999999999,1946.6999999999998,84,19,0.0,0.0,1.0,100.0,0.5,20.815,3.4,1.0,1
1,1380.75,1380.75,36,0,0.0,1.0,1.0,0.0,0.0,20.2,13.3,3.0,1
1,455.18,455.18,50,0,0.0,1.0,1.0,373.5,1.0,30.63,9.5,2.0,1
7,503.7314285714286,3526.12,61,87,0.0,0.0,3.0,32.114285714285714,0.42857142857142855,16.44857142857143,2.6285714285714286,9.285714285714286,1
5,566.3700000000001,2831.8500000000004,41,110,0.0,2.0,2.0,39.6,0.4,13.008000000000001,3.6799999999999997,5.8,1
1,901.95,901.95,36,0,0.0,1.0,1.0,0.0,0.0,22.72,2.9,3.0,1
1,407.4,407.4,115,0,0.0,0.0,0.0,100.0,1.0,17.62,1.1,9.0,1
4,457.5375,1830.15,77,57,0.0,0.0,1.0,0.0,0.0,17.2625,1.225,5.0,1
1,838.95,838.95,139,0,0.0,0.0,0.0,0.0,0.0,18.8,10.0,9.0,1
1,1046.85,1046.85,99,0,0.0,0.0,0.0,99.0,1.0,15.6,14.4,3.0,1
1,104.48,104.48,108,0,0.0,0.0,0.0,99.5,1.0,9.57,0.6,2.0,1
1,1079.4,1079.4,6,0,1.0,1.0,1.0,0.0,0.0,21.63,0.2,3.0,0
1,397.95,397.95,78,0,0.0,0.0,1.0,100.0,1.0,16.57,2.2,0.5,1
5,302.4,1512.0,110,31,0.0,0.0,0.0,129.0,1.0,13.690000000000001,4.84,2.0,1
1,334.95,334.95,77,0,0.0,0.0,1.0,0.0,0.0,16.15,6.0,5.0,1
1,441.0,441.0,1,0,1.0,1.0,1.0,90.0,1.0,14.32,9.0,5.0,0
1,795.9,795.9,105,0,0.0,0.0,0.0,100.0,1.0,12.27,1.0,9.0,1
1,334.95,334.95,139,0,0.0,0.0,0.0,0.0,0.0,19.97,10.1,6.0,1
1,543.9,543.9,152,0,0.0,0.0,0.0,0.0,0.0,16.67,5.4,10.0,1
2,717.675,1435.35,74,8,0.0,0.0,2.0,100.0,0.5,23.705,0.5,3.0,1
2,513.45,1026.9,105,23,0.0,0.0,0.0,0.0,0.0,14.215,9.3,7.5,1
1,1015.42,1015.42,60,0,0.0,0.0,1.0,150.93,1.0,22.55,4.2,1.0,1
1,313.95,313.95,59,0,0.0,1.0,1.0,0.0,0.0,25.58,14.9,3.0,1
1,680.4,680.4,67,0,0.0,0.0,1.0,100.0,1.0,15.6,11.0,2.0,1
1,1314.23,1314.23,41,0,0.0,1.0,1.0,195.35,1.0,17.12,12.7,1.0,1
1,669.9,669.9,17,0,1.0,1.0,1.0,0.0,0.0,11.53,7.7,2.0,0
1,1336.65,1336.65,5,0,1.0,1.0,1.0,0.0,0.0,20.3,3.5,3.0,0
1,729.75,729.75,100,0,0.0,0.0,0.0,0.0,0.0,18.1,1.9,3.0,1
1,1394.4,1394.4,52,0,0.0,1.0,1.0,90.0,1.0,19.8,1.0,1.0,1
1,220.5,220.5,84,0,0.0,0.0,1.0,100.0,1.0,29.02,27.2,6.0,1
1,1309.35,1309.35,38,0,0.0,1.0,1.0,1247.0,1.0,22.57,15.7,9.0,1
5,673.6800000000001,3368.4,5,111,1.0,1.0,2.0,75.0,0.6,15.878,4.9,13.4,0
1,198.45,198.45,106,0,0.0,0.0,0.0,100.0,1.0,20.15,12.4,4.0,1
1,628.95,628.95,41,0,0.0,1.0,1.0,0.0,0.0,13.95,12.9,2.0,1
1,783.83,783.83,57,0,0.0,1.0,1.0,210.54999999999998,1.0,19.22,6.7,2.0,1
8,239.6625,1917.3,47,89,0.0,2.0,3.0,81.75,0.875,15.19125,1.4125,5.875,1
1,628.95,628.95,118,0,0.0,0.0,0.0,0.0,0.0,13.78,8.8,1.0,1
1,691.95,691.95,84,0,0.0,0.0,1.0,0.0,0.0,14.48,0.4,8.0,1
3,783.3000000000001,2349.9,141,6,0.0,0.0,0.0,62.0,0.6666666666666666,14.833333333333334,1.3,7.0,1
1,156.45,156.45,129,0,0.0,0.0,0.0,100.0,1.0,17.5,6.3,2.0,1
1,712.95,712.95,6,0,1.0,1.0,1.0,0.0,0.0,13.55,0.9,7.0,0
1,531.3,531.3,74,0,0.0,0.0,1.0,79.0,1.0,22.52,0.2,3.0,1
1,481.95,481.95,49,0,0.0,1.0,1.0,0.0,0.0,14.03,1.8,3.0,1
1,666.75,666.75,145,0,0.0,0.0,0.0,112.0,1.0,21.7,4.0,3.0,1
5,361.8,1809.0,10,70,1.0,4.0,5.0,35.227999999999994,0.4,12.014,2.44,7.0,0
2,614.25,1228.5,51,91,0.0,1.0,1.0,585.0,1.0,17.625,5.5,7.0,1
1,664.65,664.65,131,0,0.0,0.0,0.0,100.0,1.0,18.8,0.4,5.0,1
1,1228.5,1228.5,103,0,0.0,0.0,0.0,0.0,0.0,16.54,2.7,6.0,1
2,311.065,622.13,8,7,2.0,2.0,2.0,296.25,1.0,20.950000000000003,4.05,1.0,0
2,1353.24,2706.48,89,5,0.0,0.0,1.0,223.2,1.0,21.865,8.15,6.0,1
5,368.82399999999996,1844.12,54,75,0.0,1.0,3.0,79.34,0.8,13.12,0.9199999999999999,1.0,1
1,744.45,744.45,123,0,0.0,0.0,0.0,99.0,1.0,15.17,7.9,2.0,1
1,631.23,631.23,14,0,1.0,1.0,1.0,93.83,1.0,14.47,1.1,9.0,0
1,798.35,798.35,23,0,1.0,1.0,1.0,118.67,1.0,17.72,3.2,4.0,0
5,399.0,1995.0,0,141,2.0,2.0,2.0,260.0,0.8,16.278,6.4799999999999995,5.4,0
2,539.7,1079.4,3,13,2.0,2.0,2.0,105.0,1.0,14.29,3.1,6.5,0
1,208.95,208.95,72,0,0.0,0.0,1.0,100.0,1.0,16.35,0.1,1.0,1
3,520.4499999999999,1561.35,19,43,1.0,2.0,3.0,63.333333333333336,0.6666666666666666,15.933333333333335,4.6,0.5,0
4,825.3000000000001,3301.2000000000003,6,78,1.0,2.0,4.0,0.0,0.0,16.807499999999997,5.025,6.5,0
3,1629.67,4889.01,30,66,0.0,2.0,2.0,134.26666666666668,0.3333333333333333,20.353333333333335,1.9000000000000001,3.0,0
2,565.675,1131.35,9,4,2.0,2.0,2.0,93.25999999999999,1.0,20.5,3.1999999999999997,4.0,0
1,234.68,234.68,35,0,0.0,1.0,1.0,223.5,1.0,18.72,1.5,2.0,1
1,753.9,753.9,122,0,0.0,0.0,0.0,99.0,1.0,11.83,1.1,7.0,1
1,1274.28,1274.28,62,0,0.0,0.0,1.0,266.4,1.0,21.43,2.0,10.0,1
1,911.4,911.4,123,0,0.0,0.0,0.0,200.0,1.0,17.38,14.2,6.0,1
2,529.725,1059.45,14,127,1.0,1.0,1.0,109.5,1.0,9.295,0.45,1.0,0
1,911.4,911.4,36,0,0.0,1.0,1.0,0.0,0.0,23.98,11.3,12.0,1
1,325.5,325.5,98,0,0.0,0.0,0.0,0.0,0.0,22.87,9.8,3.0,1
1,471.45,471.45,139,0,0.0,0.0,0.0,0.0,0.0,16.23,0.6,2.0,1
1,366.45,366.45,139,0,0.0,0.0,0.0,0.0,0.0,23.57,0.4,3.0,1
1,895.65,895.65,28,0,1.0,1.0,1.0,175.0,1.0,14.43,5.9,5.0,0
2,437.875,875.75,95,47,0.0,0.0,0.0,90.0,1.0,16.035,5.65,2.0,1
1,849.45,849.45,26,0,1.0,1.0,1.0,0.0,0.0,16.35,7.9,4.0,0
4,618.5550000000001,2474.2200000000003,29,111,1.0,1.0,2.0,50.4,0.5,16.2675,2.925,1.0,0
3,429.09999999999997,1287.3,1,111,1.0,2.0,2.0,40.0,0.3333333333333333,11.726666666666667,0.5,1.0,0
